Pipe Length,Volume
10.0,1.1573322117328644
20.0,1.52592733502388
20.0,0.1649651676416397
20.0,0.2333039604127407
20.0,0.1504858396947384
19.888668859428478,0.05042927312424162
20.0,-0.9266801178455353
30.0,0.8991997875273228
30.0,0.3675172571092844
30.0,0.05817714147269726
30.382217644536745,0.26871850738292674
30.0,0.11320325313135982
10.0,1.1573322117328644
